listing_id,price,bathrooms,bedrooms,cancellation_policy,guests_included,property_type,zipcode,star_rating,reviews_count,city,room_type
13654795,66,1,1,strict,2,Apartment,33125,4.5,30,Miami,Entire home
13655313,179,1,1,strict,2,Apartment,90014,4.5,15,Los Angeles,Entire home
13655324,159,2,2,strict,4,Townhouse,90029,4.5,6,Los Angeles,Entire home
13655518,155,1,1,strict,2,Bed & Breakfast,02445,5,8,Boston,Private room
13655754,95,1,2,flexible,1,Condominium,78704,4.5,4,Austin,Entire home
13655808,42,1,1,flexible,1,Apartment,90004,4.5,4,Los Angeles,Shared room
13655923,60,1,1,moderate,1,Apartment,02125,5,70,Boston,Private room
13655933,169,2,2,strict,4,Apartment,90028,4.5,24,Los Angeles,Entire home
13656292,129,2,3,strict,3,Apartment,02134,5,4,Boston,Entire home
13656309,55,1,0,strict,2,Apartment,90015,4,14,Los Angeles,Entire home
13656311,82,1,1,strict,1,House,90038,4,9,Los Angeles,Private room
13656969,40,1,1,strict,1,House,02135,5,3,Boston,Private room
13657408,70,1,2,strict,1,Apartment,90066,5,12,Los Angeles,Entire home
13657410,30,2,1,strict,1,House,90066,3.5,9,Los Angeles,Shared room
13657742,145,1,1,flexible,2,Apartment,90013,5,20,Los Angeles,Entire home
13657873,90,1,1,flexible,1,Apartment,90057,4,11,Los Angeles,Entire home
13657890,1000,5,5,strict,8,Villa,90027,5,4,Los Angeles,Entire home
13658054,54,2,1,strict,1,House,90038,4.5,6,Los Angeles,Private room
13658069,52,1,1,flexible,1,Apartment,91405,5,8,Los Angeles,Private room
13658078,104,1,0,strict,1,Apartment,90068,5,26,Los Angeles,Entire home
13658079,27,1,1,flexible,1,Apartment,78705,5,4,Austin,Private room
13658196,200,2,2,strict,1,Apartment,33130,5,3,Miami,Entire home
13658208,99,1,0,moderate,1,Apartment,78704,5,39,Austin,Entire home
13658216,180,1.5,2,moderate,2,Condominium,78701,4.5,58,Austin,Entire home
13658221,29,2,1,strict,1,House,90066,4,13,Los Angeles,Shared room
13658316,55,1,1,moderate,1,Townhouse,91405,4.5,32,Los Angeles,Private room
13658391,118,1,2,strict,3,House,90291,3.5,13,Los Angeles,Entire home
13658522,330,1,2,flexible,1,Apartment,02114,4.5,3,Boston,Entire home
13659268,147,1,1,moderate,0,Apartment,33131,5,5,Miami,Entire home
13659395,124,2,2,flexible,1,Apartment,90029,4.5,6,Los Angeles,Entire home
13659607,89,1,1,moderate,2,Apartment,90025,5,63,Los Angeles,Private room
13659981,15,4,1,strict,1,Dorm,90006,4.5,38,Los Angeles,Shared room
13660081,15,4,1,strict,1,Dorm,90006,4.5,43,Los Angeles,Shared room
13660207,15,4,1,strict,1,Dorm,90006,4.5,41,Los Angeles,Shared room
13660276,15,4,1,strict,1,Dorm,90006,4,37,Los Angeles,Shared room
13660308,30,1,1,strict,1,Apartment,90020,3.5,9,Los Angeles,Shared room
13660430,25,2,1,strict,1,House,90066,4.5,7,Los Angeles,Shared room
13660567,30,1,1,strict,1,Apartment,90020,4,13,Los Angeles,Shared room
13660741,198,2.5,2,flexible,1,Apartment,78750,5,6,Austin,Entire home
13660767,300,1,2,flexible,1,Apartment,02111,4,3,Boston,Entire home
13661826,135,1,1,strict,2,Apartment,90291,4.5,25,Los Angeles,Entire home
13661969,85,1,1,strict,1,Apartment,90026,5,12,Los Angeles,Entire home
13662370,220,2,2,strict,4,Apartment,90017,5,8,Los Angeles,Entire home
13666089,86,1,1,flexible,3,Apartment,33131,5,3,Miami,Entire home
13666857,150,1,1,flexible,1,House,90068,3.5,3,Los Angeles,Entire home
13667015,230,1.5,2,moderate,1,Apartment,91602,5,3,Los Angeles,Entire home
13667826,65,1,1,flexible,1,Apartment,02115,4.5,4,Boston,Private room
13668154,185,2,2,moderate,1,Apartment,90017,5,12,Los Angeles,Entire home
13669006,75,1,1,moderate,1,Apartment,90026,4,31,Los Angeles,Entire home
13669224,169,1,1,moderate,2,Apartment,02111,5,13,Boston,Entire home
13669497,110,1,1,moderate,2,Apartment,02113,5,8,Boston,Private room
13669926,75,1,1,flexible,1,Apartment,90026,5,6,Los Angeles,Entire home
13670048,40,2,1,strict,1,House,90006,5,5,Los Angeles,Shared room
13670254,95,1,1,moderate,1,Apartment,90020,5,58,Los Angeles,Entire home
13670327,59,2,1,flexible,1,House,91342,4.5,3,Los Angeles,Private room
13670414,75,1,1,flexible,1,Apartment,90046,5,4,Los Angeles,Private room
13670446,89,1,1,flexible,1,Bungalow,90019,5,19,Los Angeles,Entire home
13670529,40,1,1,strict,1,House,90006,3.5,6,Los Angeles,Shared room
13670628,40,1,1,strict,0,House,90006,4,15,Los Angeles,Shared room
13670785,40,1,1,flexible,1,Townhouse,78744,4.5,3,Austin,Private room
13671334,150,1,1,moderate,1,Apartment,02127,4.5,66,Boston,Entire home
13671624,28,2,1,strict,1,House,90066,3.5,6,Los Angeles,Shared room
13671645,50,1.5,1,moderate,1,House,90032,5,48,Los Angeles,Private room
13671826,15,4,1,strict,1,House,90006,4.5,32,Los Angeles,Shared room
13672711,185,1,1,strict,1,House,90039,5,34,Los Angeles,Entire home
13673021,116,1,1,strict,1,Apartment,02130,4.5,12,Boston,Entire home
13673164,54,1,1,strict,1,Apartment,90029,5,32,Los Angeles,Private room
13673360,199,1,1,flexible,1,Loft,90014,5,29,Los Angeles,Entire home
13673452,57,2,1,strict,1,House,90038,5,6,Los Angeles,Private room
13673482,44,1,1,strict,1,House,90006,4,10,Los Angeles,Shared room
13673484,53,2,1,strict,1,House,90038,4,8,Los Angeles,Private room
13673496,150,1.5,1,strict,1,Apartment,33132,5,30,Miami,Entire home
13673640,40,1,1,strict,1,House,90006,4,5,Los Angeles,Shared room
13673743,40,1,1,strict,1,House,90006,4,9,Los Angeles,Shared room
13673906,40,1,1,strict,1,House,90006,4,11,Los Angeles,Shared room
13673996,43,1,1,strict,1,House,90006,4,6,Los Angeles,Shared room
13674035,49,1,0,strict,1,Apartment,90039,4.5,71,Los Angeles,Entire home
13674043,150,1,0,strict,1,Bungalow,90291,5,30,Los Angeles,Entire home
13674087,118,2,1,moderate,4,Apartment,90024,5,6,Los Angeles,Entire home
13674171,40,1,1,strict,1,House,90006,4.5,11,Los Angeles,Shared room
13674242,30,1.5,1,flexible,1,Apartment,90057,5,5,Los Angeles,Private room
13674283,42,1,1,moderate,1,House,33145,5,49,Miami,Entire home
13674326,130,1,1,flexible,1,Apartment,02134,5,4,Boston,Private room
13674363,60,2,1,moderate,2,Apartment,90028,5,5,Los Angeles,Private room
13674445,237,1,0,strict,1,Apartment,90028,3.5,4,Los Angeles,Entire home
13674565,20,4,1,strict,1,Dorm,90006,4.5,22,Los Angeles,Shared room
13674616,40,1,1,strict,1,House,90006,4,9,Los Angeles,Shared room
13674701,165,2,2,flexible,1,Apartment,02135,5,14,Boston,Entire home
13674746,36,1,1,moderate,2,Other,33186,5,24,Miami,Private room
13674816,400,4.5,6,strict,10,House,91356,5,5,Los Angeles,Entire home
13674964,179,1,1,strict,2,Apartment,02116,5,13,Boston,Private room
13674970,79,1,1,strict,1,Apartment,90046,5,8,Los Angeles,Private room
13675028,99,1,3,strict,4,House,33167,4.5,24,Miami,Entire home
13675075,50,1.5,1,moderate,1,House,90032,5,32,Los Angeles,Private room
13675262,50,1,1,flexible,1,House,33130,4.5,41,Miami,Private room
13675662,379,2,2,strict,1,House,90068,5,15,Los Angeles,Entire home
13675934,62,1.5,1,moderate,1,House,90066,5,19,Los Angeles,Private room
13675989,184,2,2,strict,5,Apartment,90046,4.5,17,Los Angeles,Entire home
13676056,40,1,1,strict,1,House,90006,5,3,Los Angeles,Shared room
13676088,34,1,1,moderate,1,House,78753,5,33,Austin,Private room
13676201,239,2.5,2,flexible,1,House,90025,5,4,Los Angeles,Entire home
13676246,29,1,1,strict,0,House,90006,4,7,Los Angeles,Shared room
13676343,60,1,1,flexible,2,Apartment,78758,5,4,Austin,Private room
13676470,42,1,1,flexible,1,House,78757,5,12,Austin,Private room
13676842,205,2,2,strict,1,Apartment,90036,4.5,39,Los Angeles,Entire home
13676853,118,1,3,flexible,1,House,33173,5,11,Miami,Entire home
13677640,53,1,1,flexible,1,Apartment,02130,4,11,Boston,Private room
13678252,214,2,2,strict,3,Apartment,90025,5,63,Los Angeles,Entire home
13680137,51,1,1,flexible,1,Apartment,91601,4.5,5,Los Angeles,Private room
13680180,55,1,1,moderate,2,Apartment,33126,4.5,16,Miami,Entire home
13681472,65,1,1,moderate,1,House,33129,5,28,Miami,Private room
13683628,140,1,1,strict,1,Apartment,33137,5,19,Miami,Entire home
13683966,54,1,1,flexible,1,Condominium,91604,4.5,3,Los Angeles,Entire home
13684096,900,3,3,strict,6,House,90046,3.5,3,Los Angeles,Entire home
13684251,189,1,2,strict,1,Apartment,02134,4.5,3,Boston,Entire home
13684464,129,2,3,strict,1,Apartment,02134,4.5,5,Boston,Entire home
13684877,220,3,3,strict,1,House,33162,5,30,Miami,Entire home
13685207,169,2,3,strict,1,Apartment,02134,4.5,3,Boston,Entire home
13685533,239,2,3,strict,1,House,78702,4.5,6,Austin,Entire home
13685577,139,2,3,strict,1,Apartment,02134,4.5,6,Boston,Entire home
13685592,209,2,3,strict,1,Apartment,02134,4.5,3,Boston,Entire home
13685867,160,1.5,2,moderate,1,House,91316,5,15,Los Angeles,Entire home
13685912,475,3,4,strict,8,Cabin,78748,5,14,Austin,Entire home
13686109,500,3,5,strict,8,House,90291,4.5,32,Los Angeles,Entire home
13686161,129,1,1,strict,1,Apartment,02110,4.5,12,Boston,Entire home
13686379,147,1,1,moderate,0,Apartment,33131,4.5,6,Miami,Entire home
13686585,133,1,0,strict,3,Guesthouse,90048,5,30,Los Angeles,Entire home
13686737,90,1,1,flexible,1,Apartment,78751,4,5,Austin,Entire home
13686813,152,2,3,strict,8,House,33129,5,3,Miami,Entire home
13686971,70,1,1,flexible,1,Apartment,90049,5,9,Los Angeles,Entire home
13687389,55,1,1,strict,0,Apartment,90045,4,5,Los Angeles,Private room
13687529,35,1,1,moderate,1,House,91352,4.5,6,Los Angeles,Private room
13687532,159,1,1,strict,2,House,90019,5,7,Los Angeles,Entire home
13687553,29,2.5,1,strict,1,Townhouse,90048,4,6,Los Angeles,Shared room
13687995,199,2,2,strict,1,Apartment,90036,5,7,Los Angeles,Entire home
13688370,120,1,1,moderate,1,Apartment,90046,5,8,Los Angeles,Entire home
13688938,125,1,1,moderate,1,Apartment,90066,4.5,21,Los Angeles,Entire home
13689374,125,1,1,flexible,1,Bed & Breakfast,90066,5,5,Los Angeles,Private room
13690292,65,1,0,strict,1,Condominium,90014,4,13,Los Angeles,Entire home
13690358,70,1,1,flexible,1,Apartment,78758,4,11,Austin,Private room
13693695,100,1,1,flexible,1,House,78748,5,7,Austin,Private room
13694042,225,2,2,strict,0,Apartment,90036,5,4,Los Angeles,Entire home
13694722,52,1,1,flexible,1,House,02134,5,3,Boston,Private room
13694968,90,1,1,strict,2,Apartment,90291,5,5,Los Angeles,Entire home
13695778,44,1,1,strict,1,Apartment,33137,4.5,15,Miami,Private room
13695817,45,1,1,strict,2,Apartment,33196,5,16,Miami,Private room
13696242,200,1,1,moderate,1,Apartment,NULL,5,9,Boston,Entire home
13697037,155,1,1,strict,2,Apartment,02116,4.5,5,Boston,Entire home
13697495,65,1,1,flexible,1,House,78744,5,13,Austin,Private room
13697566,90,1,0,moderate,1,Apartment,NULL,5,38,Austin,Entire home
13697966,1149,1,0,strict,1,Apartment,02116,4.5,15,Boston,Entire home
13698052,95,1,1,moderate,2,House,91406,5,7,Los Angeles,Private room
13698137,71,1,1,flexible,2,House,02130,4.5,20,Boston,Private room
13698295,300,2.5,3,strict,6,House,78702,5,30,Austin,Entire home
13698355,135,1,1,strict,1,Apartment,02134,3.5,4,Boston,Entire home
13698372,214,1,2,moderate,4,Apartment,90025,5,9,Los Angeles,Entire home
13698540,50,1,1,flexible,1,Camper/RV,90018,4.5,7,Los Angeles,Private room
13698578,600,3.5,4,moderate,8,House,90046,5,24,Los Angeles,Entire home
13698581,75,1,1,strict,2,House,90047,5,9,Los Angeles,Private room
13698734,90,1,0,flexible,1,Apartment,91402,4.5,12,Los Angeles,Entire home
13698904,215,2,3,moderate,1,House,90048,4,8,Los Angeles,Entire home
13698945,115,1,0,strict,3,Apartment,33131,5,4,Miami,Entire home
13698963,50,1,1,strict,1,Apartment,90026,5,3,Los Angeles,Private room
13698973,499,2,3,strict,1,Villa,90069,5,6,Los Angeles,Entire home
13699274,399,1.5,2,moderate,1,House,90008,5,25,Los Angeles,Entire home
13699389,195,2,2,flexible,1,Apartment,90028,2.5,3,Los Angeles,Entire home
13699440,175,1,1,strict,2,Apartment,02122,5,11,Boston,Entire home
13699535,30,2,1,strict,1,House,90066,5,5,Los Angeles,Shared room
13699809,495,2.5,4,moderate,1,House,78734,4.5,19,Austin,Entire home
13700159,85,1,0,strict,1,Apartment,90057,5,16,Los Angeles,Entire home
13700351,75,1,1,moderate,1,Apartment,33137,5,14,Miami,Private room
13700372,98,1,1,moderate,1,Apartment,90045,5,6,Los Angeles,Entire home
13700539,70,1.5,1,strict,1,House,90039,5,4,Los Angeles,Private room
13701171,100,1,0,moderate,2,Apartment,90028,4.5,8,Los Angeles,Entire home
13701719,115,1,1,strict,2,Apartment,90038,5,30,Los Angeles,Entire home
13701758,89,1,1,strict,1,Apartment,33131,4,4,Miami,Entire home
13703490,85,1,1,flexible,1,Apartment,90045,5,15,Los Angeles,Private room
13704898,145,1,1,strict,4,Apartment,90036,5,19,Los Angeles,Entire home
13705888,105,1,1,moderate,2,House,78704,5,15,Austin,Entire home
13707388,100,1,1,moderate,1,Apartment,90036,5,4,Los Angeles,Entire home
13707518,100,1,1,moderate,2,Apartment,02113,4.5,13,Boston,Entire home
13707751,255,2,2,strict,4,Apartment,90010,4.5,19,Los Angeles,Entire home
13707814,295,1,2,strict,3,Condominium,02118,4.5,5,Boston,Entire home
13708122,165,2,2,strict,2,Apartment,90028,4.5,13,Los Angeles,Entire home
13708124,120,1,1,flexible,1,Apartment,78703,5,10,Austin,Entire home
13709016,60,1,1,moderate,1,House,78748,5,4,Austin,Private room
13709092,115,1,0,flexible,1,Apartment,02113,4.5,8,Boston,Entire home
13709190,93,1,1,flexible,2,Apartment,02215,4,39,Boston,Private room
13709543,120,1,0,strict,4,Apartment,90046,5,7,Los Angeles,Entire home
13709872,110,1,1,strict,1,Apartment,90026,5,3,Los Angeles,Entire home
13710342,129,1,2,flexible,5,Apartment,02215,4,7,Boston,Entire home
13710363,200,2,2,moderate,1,House,90065,5,3,Los Angeles,Entire home
13710955,180,1,1,strict,1,Condominium,33132,5,12,Miami,Entire home
13711242,90,1,1,strict,1,Apartment,02130,5,5,Boston,Shared room
13711334,215,1,1,strict,2,Apartment,02115,4.5,5,Boston,Entire home
13711905,249,1,3,strict,6,Apartment,02127,5,6,Boston,Entire home
13712333,60,1,1,strict,1,House,78703,5,9,Austin,Private room
13712669,125,1,1,flexible,1,Boat,90731,5,4,Los Angeles,Entire home
13712672,165,1,2,moderate,3,House,91406,4.5,53,Los Angeles,Entire home
13712885,150,2,2,moderate,2,Apartment,33131,5,15,Miami,Entire home
13713194,89,1,0,flexible,1,Other,90035,4.5,33,Los Angeles,Entire home
13713351,75,1,1,strict,1,House,90066,5,3,Los Angeles,Private room
13713540,70,1,0,moderate,2,Apartment,90046,5,12,Los Angeles,Entire home
13713713,200,1,1,flexible,1,Apartment,NULL,5,9,Boston,Entire home
13713744,395,2,3,moderate,6,House,78723,5,10,Austin,Entire home
13714100,35,1,1,strict,1,Apartment,90038,5,3,Los Angeles,Shared room
13714102,90,2,2,flexible,1,Townhouse,78748,5,3,Austin,Entire home
13714561,90,2,3,moderate,3,House,78747,5,16,Austin,Entire home
13714763,70,1,1,flexible,1,Apartment,78728,5,5,Austin,Entire home
13714800,115,1,2,strict,4,Townhouse,33130,5,6,Miami,Entire home
13714817,175,1,1,strict,2,Bed & Breakfast,02215,5,5,Boston,Private room
13714934,110,1,2,strict,2,Condominium,02125,5,11,Boston,Entire home
13716022,119,2,2,flexible,4,Condominium,78704,5,6,Austin,Entire home
13716298,45,1,1,moderate,1,House,78748,5,10,Austin,Private room
13716506,2250,5.5,5,flexible,6,House,90038,5,5,Los Angeles,Entire home
13716585,176,2,2,moderate,6,Apartment,33125,4,18,Miami,Entire home
13716877,99,2,2,flexible,4,House,90031,5,5,Los Angeles,Entire home
13716952,65,1,1,flexible,1,Apartment,90066,5,7,Los Angeles,Private room
13717077,159,1,1,strict,2,Apartment,90036,5,30,Los Angeles,Entire home
13717458,118,1,0,strict,1,Apartment,90010,4.5,13,Los Angeles,Entire home
13717476,199,3,3,strict,4,Condominium,90028,5,38,Los Angeles,Entire home
13717601,169,1,1,strict,2,Apartment,90017,4.5,5,Los Angeles,Entire home
13720334,118,1,1,moderate,1,Apartment,90012,4.5,67,Los Angeles,Entire home
13722918,25,1.5,1,moderate,1,Townhouse,90061,4.5,5,Los Angeles,Shared room
13723378,200,2.5,3,moderate,6,House,78723,5,13,Austin,Entire home
13723404,119,1,1,strict,1,Apartment,02110,4.5,18,Boston,Entire home
13724539,92,1,0,strict,1,Apartment,33133,5,37,Miami,Entire home
13724578,120,1,1,moderate,2,Apartment,02215,4,8,Boston,Entire home
13724702,75,1,1,moderate,1,Boutique hotel,33130,4.5,6,Miami,Entire home
13724844,75,1,1,strict,2,Apartment,90008,4.5,9,Los Angeles,Entire home
13724958,999,3.5,3,strict,1,House,90069,5,3,Los Angeles,Entire home
13725104,38,1,1,moderate,1,House,91604,5,43,Los Angeles,Private room
13725457,190,2,2,strict,4,Apartment,33132,5,3,Miami,Entire home
13726404,352,3,4,strict,4,House,90038,4,3,Los Angeles,Entire home
13726565,133,1.5,2,moderate,1,Apartment,90031,4.5,32,Los Angeles,Entire home
13727189,169,2,2,strict,4,Apartment,90017,4,7,Los Angeles,Entire home
13727835,99,2.5,1,strict,1,Townhouse,91423,5,10,Los Angeles,Private room
13727929,51,1,1,strict,1,House,90033,5,25,Los Angeles,Private room
13728259,239,2,3,strict,4,House,90065,5,20,Los Angeles,Entire home
13728510,150,1,0,strict,3,Apartment,02114,4.5,54,Boston,Entire home
13728800,195,1.5,2,flexible,2,House,78704,5,12,Austin,Entire home
13729558,70,1,1,flexible,1,House,90004,5,4,Los Angeles,Private room
13729658,134,1,0,strict,1,Apartment,90017,4.5,49,Los Angeles,Entire home
13729738,125,1,1,moderate,1,Apartment,NULL,5,8,Boston,Private room
13730105,49,1,1,flexible,2,House,78745,5,3,Austin,Private room
13730119,99,2,2,flexible,1,Apartment,90004,5,3,Los Angeles,Entire home
13730390,800,2.5,3,strict,5,House,90046,5,11,Los Angeles,Entire home
13730500,250,2,2,flexible,1,Apartment,02110,4.5,7,Boston,Entire home
13730506,275,3,3,strict,6,House,78741,5,17,Austin,Entire home
13730918,149,1.5,1,strict,1,Loft,90014,5,9,Los Angeles,Entire home
13730933,89,1,1,strict,1,Apartment,90046,4,9,Los Angeles,Entire home
13731585,180,2,2,strict,1,Apartment,33125,5,13,Miami,Entire home
13731752,183,2,2,strict,1,Apartment,90094,4,13,Los Angeles,Entire home
13731765,70,1,0,flexible,1,Condominium,90036,5,4,Los Angeles,Entire home
13731878,188,1,3,flexible,1,Apartment,90014,4.5,3,Los Angeles,Entire home
13732467,199,1,3,strict,5,House,90046,5,48,Los Angeles,Entire home
13732805,90,1,1,flexible,1,Apartment,90028,4.5,3,Los Angeles,Private room
13733001,130,2,3,moderate,3,Apartment,90045,5,7,Los Angeles,Entire home
13733417,99,1.5,1,flexible,1,Townhouse,91344,5,3,Los Angeles,Entire home
13733519,16,2,1,strict,1,House,33133,4,5,Miami,Shared room
13733558,60,1,1,flexible,1,Apartment,02215,4,8,Boston,Shared room
13733878,80,1,0,flexible,1,Apartment,90068,4.5,6,Los Angeles,Entire home
13733887,279,2,3,moderate,5,House,02134,5,41,Boston,Entire home
13734301,72,1,1,flexible,1,Apartment,90049,4.5,3,Los Angeles,Private room
13734420,50,1,1,moderate,1,House,90038,5,6,Los Angeles,Private room
13734481,126,1,2,strict,3,Apartment,90036,5,3,Los Angeles,Entire home
13735424,65,1,1,strict,1,Apartment,90017,4.5,29,Los Angeles,Private room
13735446,255,2,2,moderate,2,Condominium,90038,5,5,Los Angeles,Entire home
13735687,128,1,1,moderate,2,Condominium,90013,5,54,Los Angeles,Entire home
13737276,25,3.5,1,strict,1,House,90061,4.5,7,Los Angeles,Shared room
13737629,25,1.5,1,strict,1,House,90061,4.5,9,Los Angeles,Shared room
13737916,119,1,0,flexible,2,Apartment,90028,5,7,Los Angeles,Entire home
13739644,99,1,1,strict,1,Apartment,90041,4.5,13,Los Angeles,Entire home
13739708,65,1,1,moderate,1,Apartment,90048,4.5,4,Los Angeles,Private room
13744365,88,1,0,flexible,2,Guesthouse,91040,5,39,Los Angeles,Entire home
13744821,500,2,2,moderate,4,Apartment,02113,5,11,Boston,Entire home
13744859,35,1,1,moderate,1,Apartment,78753,4,4,Austin,Private room
13745142,188,1,1,flexible,1,Apartment,90015,4.5,4,Los Angeles,Entire home
13745162,75,1,0,moderate,0,Apartment,90005,4.5,20,Los Angeles,Entire home
13746118,60,1,1,moderate,1,House,90028,5,3,Los Angeles,Private room
13746549,200,1,1,strict,1,Apartment,90291,3.5,3,Los Angeles,Entire home
13746896,199,1,1,strict,1,Apartment,02210,5,56,Boston,Entire home
13746927,395,3,3,strict,6,House,78702,5,12,Austin,Entire home
13746947,248,2,4,strict,5,House,90004,5,50,Los Angeles,Entire home
13747154,900,2.5,3,flexible,1,House,78704,5,5,Austin,Entire home
13747579,109,2,3,strict,1,House,33161,4.5,3,Miami,Entire home
13747991,100,1,2,moderate,1,House,90042,5,4,Los Angeles,Entire home
13748173,225,1,1,moderate,4,Apartment,02210,5,4,Boston,Entire home
13749409,90,1,1,strict,1,Apartment,NULL,5,11,Los Angeles,Entire home
13749650,205,1,1,flexible,1,Apartment,90291,5,12,Los Angeles,Entire home
13749865,140,1,1,strict,1,Apartment,90036,4.5,38,Los Angeles,Entire home
